company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,geography_factor_id,latitude,longitude,county_fips,tract_fips,block_group_fips,zip,place_name_fips,rate_bi,rate_pd,rate_mlpd,rate_ppi,rate_pip_med,rate_pip_wl,rate_comp,rate_coll,rate_cr,rate_um_uim,generic_location_based_premium,location_effect
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012310,,,,26049012310,,,,598.063805,22.67423,57.00023,104.521632,4965.068464,267.14,295.78600800000004,1891.4644730000002,98.085314,127.56554399999999,8427.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012311,,,,26049012311,,,,597.060237,22.636182,56.904582,104.34919199999999,4945.409152,268.635984,297.43516800000003,1906.903341,97.693834,127.054698,8424.0,1.13
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012401,,,,26049012401,,,,537.410664,20.374704,51.219504,92.02547999999999,4341.4314,217.505388,279.221112,1718.386637,94.07264400000001,120.90022,7473.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012402,,,,26049012402,,,,539.6686920000001,20.460312000000002,51.434712000000005,92.956656,4374.743012,220.28364399999998,280.283904,1704.572913,94.581568,122.03137900000002,7501.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012501,,,,26049012501,,,,540.9231520000001,20.507872000000003,51.554272000000005,91.381704,4556.045556,223.168756,298.6812,1652.974591,89.27701400000001,116.801289,7641.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012503,,,,26049012503,,,,558.548315,21.17609,53.23409,95.807664,4582.257971999999,231.503524,278.15832,1735.653792,94.01392200000001,122.31112800000001,7773.0,1.05
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012504,,,,26049012504,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012601,,,,26049012601,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012603,,,,26049012603,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012702,,,,26049012702,,,,540.860429,20.505494,51.548294,90.381552,4285.730016,219.00137199999998,275.263128,1703.150912,92.154392,120.024484,7399.0,1.0
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012703,,,,26049012703,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012704,,,,26049012704,,,,546.756391,20.729026,52.110226000000004,94.20971999999999,4434.267040000001,229.125978,282.116304,1759.421523,94.287958,122.61520300000001,7636.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012801,,,,26049012801,,,,541.111321,20.515006000000003,51.572206,92.18642399999999,4390.579680000001,219.72265,281.603232,1705.182342,94.385828,123.065234,7520.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012802,,,,26049012802,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012904,,,,26049012904,,,,547.8854050000001,20.77183,52.217830000000006,93.51996,4415.15382,230.14111,283.98535200000003,1763.890669,93.426702,121.666489,7623.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012905,,,,26049012905,,,,558.1092540000001,21.159444,53.192244,96.198528,4475.770032,249.615616,292.670928,1859.571022,92.937352,120.681286,7820.0,1.05
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012906,,,,26049012906,,,,541.738551,20.538786,51.631986000000005,90.278088,4288.460476,220.016504,274.383576,1713.308062,92.9765,121.192132,7415.0,1.0
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049012907,,,,26049012907,,,,543.118457,20.591102,51.763502,91.62312,4329.417375999999,218.11981,267.786936,1693.806334,91.60632000000001,118.418968,7426.0,1.0
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013001,,,,26049013001,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013002,,,,26049013002,,,,537.097049,20.362814,51.189614,91.761072,4364.913356,217.98623999999998,279.51429600000006,1696.6503360000002,94.07264400000001,122.651692,7476.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013110,,,,26049013110,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013111,,,,26049013111,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013112,,,,26049013112,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013113,,,,26049013113,,,,542.993011,20.586346000000002,51.751546000000005,92.795712,4401.501520000001,223.03518599999998,282.07965600000006,1728.1375010000002,94.89475200000001,123.66122099999998,7561.0,1.02
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013202,,,,26049013202,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013204,,,,26049013204,,,,534.337237,20.258182,50.926582,91.956504,4357.268068,216.971108,283.142448,1695.837764,91.723764,119.027118,7461.0,1.0
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013301,,,,26049013301,,,,539.480523,20.453178,51.416778,92.31288,4371.46646,219.081514,279.62424000000004,1710.46406,94.757734,123.150375,7502.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013401,,,,26049013401,,,,539.543246,20.455556,51.422756,92.002488,4366.00554,218.52051999999998,278.964576,1704.166627,94.60114200000001,123.199027,7489.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013402,,,,26049013402,,,,540.170476,20.479336,51.482535999999996,92.174928,4378.565656,219.348654,280.17396,1708.229487,94.93390000000001,123.73419900000002,7509.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013500,,,,26049013500,,,,575.859863,21.832418,54.884018000000005,101.141808,4693.114648000001,272.10880399999996,308.282976,1986.3322540000001,92.27183600000001,119.86636500000002,8226.0,1.11
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26049013600,,,,26049013600,,,,723.572528,27.432608000000002,68.962208,139.090104,6451.530888,400.469574,422.771328,2517.144913,100.453768,127.56554399999999,10979.0,1.48
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000100,,,,26051000100,,,,609.542114,23.109404,58.094204,95.87664,5288.90102,242.643262,414.67212,1538.605082,69.350682,91.404945,8432.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000200,,,,26051000200,,,,587.902679,22.288994000000002,56.031794000000005,96.060576,5162.7537680000005,240.55956999999998,386.673048,1601.782555,72.52167,94.470021,8321.0,1.12
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000300,,,,26051000300,,,,602.76803,22.85258,57.44858,94.761528,5199.341931999999,237.62103,400.782528,1535.354794,69.84003200000001,91.064381,8312.0,1.12
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000400,,,,26051000400,,,,607.660424,23.038064000000002,57.914864,94.94546399999999,5266.511248000001,240.773282,415.331784,1525.400787,69.233238,91.404945,8392.0,1.13
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000500,,,,26051000500,,,,586.585496,22.239056,55.906256000000006,93.600432,5168.7607800000005,232.598798,398.14387200000004,1481.115613,68.19581600000001,90.49271999999999,8198.0,1.1
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000600,,,,26051000600,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000700,,,,26051000700,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000800,,,,26051000800,,,,611.7374189999999,23.192633999999998,58.303433999999996,94.96845599999999,5322.758724,242.723404,420.79233600000003,1521.947356,68.509,91.404945,8456.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26051000900,,,,26051000900,,,,612.490095,23.22117,58.375170000000004,95.025936,5332.58838,242.88368799999998,422.771328,1520.9316410000001,68.509,91.404945,8468.0,1.14
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26053950300,,,,26053950300,,,,385.621004,14.619944,36.752744,77.758944,3201.1913040000004,149.304546,279.221112,1162.790532,52.84980000000001,71.29950600000001,5431.0,0.73
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26053950500,,,,26053950500,,,,385.621004,14.619944,36.752744,77.758944,3201.1913040000004,149.304546,279.221112,1162.790532,52.84980000000001,71.29950600000001,5431.0,0.73
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26053950600,,,,26053950600,,,,385.621004,14.619944,36.752744,77.758944,3201.1913040000004,149.304546,279.221112,1162.790532,52.84980000000001,71.29950600000001,5431.0,0.73
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26053950700,,,,26053950700,,,,385.621004,14.619944,36.752744,77.758944,3201.1913040000004,149.304546,279.221112,1162.790532,52.84980000000001,71.29950600000001,5431.0,0.73
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550101,,,,26055550101,,,,461.39038800000003,17.492568000000002,43.974168000000006,86.760312,3750.013764,178.9838,250.892208,1360.245528,58.996036000000004,79.60683499999999,6288.0,0.85
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550102,,,,26055550102,,,,461.327665,17.490190000000002,43.96819,86.58787199999999,3734.177096,178.66323199999997,250.818912,1364.308388,59.15262800000001,79.40006400000001,6276.0,0.85
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550200,,,,26055550200,,,,460.512266,17.459276,43.890476,86.461416,3732.53882,178.12895199999997,249.866064,1357.604669,59.11348,79.44871599999999,6265.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550300,,,,26055550300,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550400,,,,26055550400,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550500,,,,26055550500,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3736.361464,178.10223799999997,249.426288,1360.042385,58.91774,79.217619,6270.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550600,,,,26055550600,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.461416,3731.992728,178.262522,250.1226,1357.1983830000001,58.956888000000006,79.314923,6264.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550700,,,,26055550700,,,,459.257806,17.411716,43.770916,86.36944799999999,3724.893532,177.888526,249.97600800000004,1355.776382,58.780722000000004,79.18113,6253.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550800,,,,26055550800,,,,461.51583400000004,17.497324000000003,43.986124000000004,86.553384,3740.7302000000004,179.197512,250.965504,1361.667529,59.074332000000005,79.643324,6281.0,0.85
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055550900,,,,26055550900,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055551000,,,,26055551000,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055551100,,,,26055551100,,,,459.195083,17.409338,43.764938,86.472912,3721.070888,177.48781599999998,249.499584,1355.573239,58.956888000000006,79.16896700000001,6249.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055551200,,,,26055551200,,,,458.567853,17.385558,43.705158,86.07055199999999,3728.170084,177.51452999999998,250.195896,1349.478949,58.506686,78.92570700000002,6249.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055551300,,,,26055551300,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055551400,,,,26055551400,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26055551500,,,,26055551500,,,,460.26137400000005,17.449764000000002,43.866564000000004,86.39244,3730.3544520000005,178.18238,250.34248800000003,1354.9638100000002,58.722,79.217619,6260.0,0.84
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000100,,,,26057000100,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000200,,,,26057000200,,,,555.6003340000001,21.064324000000003,52.953124,95.255856,4918.104552,220.31035799999998,354.16627200000005,1548.965375,69.468126,91.404945,7927.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000300,,,,26057000300,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000500,,,,26057000500,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000600,,,,26057000600,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000700,,,,26057000700,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000800,,,,26057000800,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057000900,,,,26057000900,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26057001000,,,,26057001000,,,,556.8547940000001,21.111884000000003,53.072684,95.025936,4965.068464,220.81792399999998,357.86772,1526.619645,68.509,91.404945,7956.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050100,,,,26059050100,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050200,,,,26059050200,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050300,,,,26059050300,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050400,,,,26059050400,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050500,,,,26059050500,,,,543.055734,20.588724000000003,51.757524000000004,87.12818399999999,4588.2649839999995,205.85808399999996,378.68378400000006,1616.815137,69.60514400000001,102.315156,7664.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050600,,,,26059050600,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050700,,,,26059050700,,,,538.1633400000001,20.40324,51.29124,86.66834399999999,4540.75498,202.438692,374.28602400000005,1583.702828,69.154942,102.48543800000002,7569.0,1.02
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050800,,,,26059050800,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059050900,,,,26059050900,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059051000,,,,26059051000,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059051100,,,,26059051100,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26059051200,,,,26059051200,,,,543.745687,20.614882,51.823282,86.39244,4622.66878,205.59094399999998,384.364224,1595.281979,68.509,102.95979500000001,7682.0,1.03
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000100,,,,26061000100,,,,342.781195,12.99577,32.66977,69.113952,2845.13932,132.715152,248.180256,1033.591584,46.9776,63.36923,4828.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000200,,,,26061000200,,,,342.781195,12.99577,32.66977,69.113952,2845.13932,132.715152,248.180256,1033.591584,46.9776,63.36923,4828.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000300,,,,26061000300,,,,342.781195,12.99577,32.66977,69.113952,2845.13932,132.715152,248.180256,1033.591584,46.9776,63.36923,4828.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000400,,,,26061000400,,,,342.781195,12.99577,32.66977,69.113952,2845.13932,132.715152,248.180256,1033.591584,46.9776,63.36923,4828.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000500,,,,26061000500,,,,342.781195,12.99577,32.66977,69.113952,2845.13932,132.715152,248.180256,1033.591584,46.9776,63.36923,4828.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000600,,,,26061000600,,,,342.781195,12.99577,32.66977,69.113952,2845.13932,132.715152,248.180256,1033.591584,46.9776,63.36923,4828.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000700,,,,26061000700,,,,343.220256,13.012416000000002,32.711616,69.171432,2847.86978,132.82200799999998,248.40014399999998,1033.794727,47.016748,63.43004499999999,4831.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000800,,,,26061000800,,,,416.60616600000003,15.794676,39.705876,84.254184,3461.677188,174.04171,249.499584,1328.352077,64.633348,79.813606,5914.0,0.8
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061000900,,,,26061000900,,,,344.851054,13.074244,32.867044,69.412848,2874.628288,133.516572,249.133104,1038.670159,47.192914,63.648979,4867.0,0.66
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26061001000,,,,26061001000,,,,344.537439,13.062354000000001,32.837154,69.366864,2855.515068,133.196004,249.096456,1034.404156,47.153766000000005,63.60032700000001,4843.0,0.65
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950100,,,,26063950100,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950200,,,,26063950200,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950300,,,,26063950300,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950400,,,,26063950400,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950500,,,,26063950500,,,,557.168409,21.123774,53.102574,91.634616,5284.532284,243.52482399999997,371.280888,1506.102202,73.872276,95.333594,8298.0,1.12
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950600,,,,26063950600,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950700,,,,26063950700,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950800,,,,26063950800,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063950900,,,,26063950900,,,,583.700238,22.129668000000002,55.631268,96.75033599999999,5717.037147999999,272.10880399999996,416.50452000000007,1611.939705,76.064564,109.96568300000001,8962.0,1.21
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063951000,,,,26063951000,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063951100,,,,26063951100,,,,543.745687,20.614882,51.823282,88.473216,5206.98722,237.166892,366.48,1450.237877,68.509,91.404945,8125.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26063951200,,,,26063951200,,,,541.801274,20.541164000000002,51.637964000000004,88.5192,5164.938136,235.323626,363.36492000000004,1449.6284480000002,68.74388800000001,91.514412,8076.0,1.09
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065000400,,,,26065000400,,,,553.467752,20.983472,52.749871999999996,99.49788,4718.780972,243.311112,261.886608,1843.929011,78.648332,95.69848400000001,7969.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065000600,,,,26065000600,,,,546.1918840000001,20.707624000000003,52.056424,98.451744,4642.874184,237.00660799999997,261.48348000000004,1802.284696,76.51476600000001,94.34839099999999,7832.0,1.05
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065000700,,,,26065000700,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065000800,,,,26065000800,,,,534.6508520000001,20.270072000000003,50.956472000000005,95.23286399999999,4429.352212000001,215.929262,247.37400000000002,1704.979199,78.296,95.856603,7473.0,1.01
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065001000,,,,26065001000,,,,552.150569,20.933534,52.624334,99.39441599999999,4686.015452,242.242552,263.27923200000004,1832.7561460000002,79.392144,95.35792000000001,7924.0,1.07
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065001200,,,,26065001200,,,,545.313762,20.674332,51.972732,98.75063999999999,4599.732916,234.41534999999996,259.65108000000004,1804.316126,78.296,95.856603,7789.0,1.05
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065001703,,,,26065001703,,,,546.31733,20.71238,52.06838,97.85395199999999,4618.846136,231.85080599999998,260.823816,1785.830113,78.296,95.856603,7788.0,1.05
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002000,,,,26065002000,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002101,,,,26065002101,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002200,,,,26065002200,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002300,,,,26065002300,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002600,,,,26065002600,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002700,,,,26065002700,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002800,,,,26065002800,,,,554.784935,21.03341,52.875409999999995,99.658824,4734.071548,242.88368799999998,262.58292,1846.9761560000002,78.296,95.856603,7989.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002901,,,,26065002901,,,,558.485592,21.173712000000002,53.228111999999996,99.865752,4698.575568,240.639712,264.23208,1879.4790360000002,79.47044000000001,95.868766,7991.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065002902,,,,26065002902,,,,562.750756,21.335416000000002,53.634616,101.67062399999999,4734.071548,247.799064,267.89688,1846.9761560000002,80.95806400000001,94.640303,8012.0,1.08
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065003103,,,,26065003103,,,,521.604468,19.775448,49.713048,92.577288,4235.489552,199.15287,238.87166400000004,1619.2528530000002,78.237278,95.783625,7150.0,0.96
Auto Club,Auto,zip,Base Rate,census_tract,census_tract,26065003200,,,,26065003200,,,,539.856861,20.467446000000002,51.452646,96.91127999999999,4503.074632,225.279162,252.10159199999998,1759.624666,78.863646,95.58901700000001,7623.0,1.03
