geo_id,geo_name,tot_pop,white_tot,black_tot,aian_tot,asian_tot,nhopi_tot,other_tot,two_more_tot,latin_tot,median_income
1500000US261476346003,Block Group 3; Census Tract 6346; St. Clair County; Michigan,830,814,0,0,0,0,0,16,0,60000
1500000US261476346004,Block Group 4; Census Tract 6346; St. Clair County; Michigan,41,11,0,0,0,0,0,30,0,-
1500000US261476346005,Block Group 5; Census Tract 6346; St. Clair County; Michigan,1618,1547,0,1,0,0,0,70,0,81923
1500000US261476350001,Block Group 1; Census Tract 6350; St. Clair County; Michigan,1359,1255,0,0,0,0,0,37,67,78587
1500000US261476350002,Block Group 2; Census Tract 6350; St. Clair County; Michigan,1150,969,0,18,0,0,0,115,48,25635
1500000US261476350003,Block Group 3; Census Tract 6350; St. Clair County; Michigan,1924,1873,1,0,25,0,0,0,25,105170
1500000US261476350004,Block Group 4; Census Tract 6350; St. Clair County; Michigan,1811,1721,0,9,0,0,0,15,66,50341
1500000US261476360001,Block Group 1; Census Tract 6360; St. Clair County; Michigan,600,460,50,0,0,0,0,90,0,42614
1500000US261476360002,Block Group 2; Census Tract 6360; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476360003,Block Group 3; Census Tract 6360; St. Clair County; Michigan,1848,1538,164,0,0,11,0,61,74,51863
1500000US261476360004,Block Group 4; Census Tract 6360; St. Clair County; Michigan,1563,1046,348,0,8,0,0,41,120,36683
1500000US261476360005,Block Group 5; Census Tract 6360; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476360006,Block Group 6; Census Tract 6360; St. Clair County; Michigan,508,479,0,9,0,0,0,0,20,57542
1500000US261476371001,Block Group 1; Census Tract 6371; St. Clair County; Michigan,2220,2094,18,0,0,0,0,75,33,113462
1500000US261476371002,Block Group 2; Census Tract 6371; St. Clair County; Michigan,530,530,0,0,0,0,0,0,0,28438
1500000US261476371003,Block Group 3; Census Tract 6371; St. Clair County; Michigan,1054,1001,1,0,9,0,0,31,12,83625
1500000US261476372001,Block Group 1; Census Tract 6372; St. Clair County; Michigan,1470,1371,79,0,0,0,0,0,20,57286
1500000US261476372002,Block Group 2; Census Tract 6372; St. Clair County; Michigan,1021,978,0,0,7,0,0,36,0,83011
1500000US261476372003,Block Group 3; Census Tract 6372; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476372004,Block Group 4; Census Tract 6372; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476372005,Block Group 5; Census Tract 6372; St. Clair County; Michigan,1456,1446,0,6,0,0,0,4,0,68167
1500000US261476373001,Block Group 1; Census Tract 6373; St. Clair County; Michigan,1410,1314,0,4,76,0,0,16,0,48947
1500000US261476373002,Block Group 2; Census Tract 6373; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476373003,Block Group 3; Census Tract 6373; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476373004,Block Group 4; Census Tract 6373; St. Clair County; Michigan,812,767,0,0,34,0,0,11,0,50063
1500000US261476401001,Block Group 1; Census Tract 6401; St. Clair County; Michigan,907,848,0,0,9,0,0,21,29,64583
1500000US261476401002,Block Group 2; Census Tract 6401; St. Clair County; Michigan,1244,1214,0,0,0,0,0,10,20,78813
1500000US261476402001,Block Group 1; Census Tract 6402; St. Clair County; Michigan,1050,976,1,0,15,8,0,7,43,93462
1500000US261476402002,Block Group 2; Census Tract 6402; St. Clair County; Michigan,1462,1358,0,0,0,0,0,30,74,94786
1500000US261476406001,Block Group 1; Census Tract 6406; St. Clair County; Michigan,773,758,0,0,0,0,0,15,0,87625
1500000US261476406002,Block Group 2; Census Tract 6406; St. Clair County; Michigan,761,642,0,0,0,0,40,79,0,94583
1500000US261476406003,Block Group 3; Census Tract 6406; St. Clair County; Michigan,879,842,0,0,0,0,0,21,16,113587
1500000US261476410001,Block Group 1; Census Tract 6410; St. Clair County; Michigan,1595,1528,49,0,0,0,0,18,0,78977
1500000US261476410002,Block Group 2; Census Tract 6410; St. Clair County; Michigan,794,789,0,0,0,0,0,5,0,99028
1500000US261476410003,Block Group 3; Census Tract 6410; St. Clair County; Michigan,1124,1102,0,0,0,0,0,20,2,79554
1500000US261476420001,Block Group 1; Census Tract 6420; St. Clair County; Michigan,1015,963,23,0,0,0,0,0,29,67898
1500000US261476420002,Block Group 2; Census Tract 6420; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476420003,Block Group 3; Census Tract 6420; St. Clair County; Michigan,972,891,0,0,16,0,0,65,0,98000
1500000US261476420004,Block Group 4; Census Tract 6420; St. Clair County; Michigan,911,897,0,0,0,0,0,0,14,41694
1500000US261476420005,Block Group 5; Census Tract 6420; St. Clair County; Michigan,1524,1377,74,0,0,0,0,8,65,97969
1500000US261476420006,Block Group 6; Census Tract 6420; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476420007,Block Group 7; Census Tract 6420; St. Clair County; Michigan,1074,1074,0,0,0,0,0,0,0,124167
1500000US261476430001,Block Group 1; Census Tract 6430; St. Clair County; Michigan,18,18,0,0,0,0,0,0,0,-
1500000US261476430002,Block Group 2; Census Tract 6430; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261476430003,Block Group 3; Census Tract 6430; St. Clair County; Michigan,340,328,0,0,12,0,0,0,0,51298
1500000US261476430004,Block Group 4; Census Tract 6430; St. Clair County; Michigan,736,673,0,0,0,0,0,0,63,65000
1500000US261476430005,Block Group 5; Census Tract 6430; St. Clair County; Michigan,1533,1428,0,0,0,0,0,9,96,72955
1500000US261476430006,Block Group 6; Census Tract 6430; St. Clair County; Michigan,927,874,33,1,0,0,0,19,0,52574
1500000US261476430007,Block Group 7; Census Tract 6430; St. Clair County; Michigan,137,115,22,0,0,0,0,0,0,-
1500000US261476440001,Block Group 1; Census Tract 6440; St. Clair County; Michigan,681,630,0,0,0,0,0,0,51,49401
1500000US261476440002,Block Group 2; Census Tract 6440; St. Clair County; Michigan,1075,1060,0,0,0,0,0,15,0,54868
1500000US261476440003,Block Group 3; Census Tract 6440; St. Clair County; Michigan,1217,1149,0,8,0,0,0,32,28,79554
1500000US261476440004,Block Group 4; Census Tract 6440; St. Clair County; Michigan,1193,1177,0,0,0,0,0,12,4,62063
1500000US261476450001,Block Group 1; Census Tract 6450; St. Clair County; Michigan,2188,2188,0,0,0,0,0,0,0,78678
1500000US261476450002,Block Group 2; Census Tract 6450; St. Clair County; Michigan,482,468,0,0,0,0,0,5,9,48636
1500000US261476450003,Block Group 3; Census Tract 6450; St. Clair County; Michigan,650,650,0,0,0,0,0,0,0,74850
1500000US261476460001,Block Group 1; Census Tract 6460; St. Clair County; Michigan,575,571,2,0,0,0,2,0,0,49028
1500000US261476460002,Block Group 2; Census Tract 6460; St. Clair County; Michigan,865,788,0,0,0,0,0,41,36,56489
1500000US261476460003,Block Group 3; Census Tract 6460; St. Clair County; Michigan,2293,2077,0,0,139,0,0,77,0,71104
1500000US261476460004,Block Group 4; Census Tract 6460; St. Clair County; Michigan,894,811,0,0,16,0,0,8,59,134545
1500000US261476470001,Block Group 1; Census Tract 6470; St. Clair County; Michigan,665,631,0,8,0,0,0,26,0,59583
1500000US261476470002,Block Group 2; Census Tract 6470; St. Clair County; Michigan,2185,2174,0,0,0,0,0,11,0,87475
1500000US261476480001,Block Group 1; Census Tract 6480; St. Clair County; Michigan,477,472,0,0,0,0,0,5,0,93750
1500000US261476480002,Block Group 2; Census Tract 6480; St. Clair County; Michigan,531,528,0,0,0,0,0,3,0,94583
1500000US261476490001,Block Group 1; Census Tract 6490; St. Clair County; Michigan,1057,945,0,0,0,0,0,36,76,59028
1500000US261476490002,Block Group 2; Census Tract 6490; St. Clair County; Michigan,834,782,30,0,0,0,0,0,22,48750
1500000US261476490003,Block Group 3; Census Tract 6490; St. Clair County; Michigan,1552,1491,0,2,0,0,0,39,20,47625
1500000US261476490004,Block Group 4; Census Tract 6490; St. Clair County; Michigan,724,643,7,0,0,0,0,70,4,53542
1500000US261476501001,Block Group 1; Census Tract 6501; St. Clair County; Michigan,1251,902,205,0,0,0,0,144,0,47348
1500000US261476501002,Block Group 2; Census Tract 6501; St. Clair County; Michigan,102,53,0,0,0,0,0,49,0,"250,000+"
1500000US261476501003,Block Group 3; Census Tract 6501; St. Clair County; Michigan,1519,1492,0,0,0,0,0,27,0,77772
1500000US261476501004,Block Group 4; Census Tract 6501; St. Clair County; Michigan,1057,1043,0,0,0,0,0,0,14,131458
1500000US261476502001,Block Group 1; Census Tract 6502; St. Clair County; Michigan,1064,1044,0,8,0,0,0,12,0,89183
1500000US261476511001,Block Group 1; Census Tract 6511; St. Clair County; Michigan,1048,1004,0,0,0,0,0,31,13,104813
1500000US261476511002,Block Group 2; Census Tract 6511; St. Clair County; Michigan,1058,1031,0,0,1,0,0,6,20,91173
1500000US261476512001,Block Group 1; Census Tract 6512; St. Clair County; Michigan,1197,1191,0,0,0,0,0,0,6,86369
1500000US261476512002,Block Group 2; Census Tract 6512; St. Clair County; Michigan,698,544,0,0,0,0,0,9,145,48800
1500000US261476516001,Block Group 1; Census Tract 6516; St. Clair County; Michigan,1762,1639,36,0,0,0,0,87,0,74063
1500000US261476516002,Block Group 2; Census Tract 6516; St. Clair County; Michigan,806,785,0,0,0,0,0,20,1,88281
1500000US261476516003,Block Group 3; Census Tract 6516; St. Clair County; Michigan,1525,1493,0,0,0,0,0,32,0,116632
1500000US261476521001,Block Group 1; Census Tract 6521; St. Clair County; Michigan,1479,1415,0,0,0,0,0,26,38,54167
1500000US261476521002,Block Group 2; Census Tract 6521; St. Clair County; Michigan,964,914,0,0,0,0,0,21,29,79625
1500000US261476526001,Block Group 1; Census Tract 6526; St. Clair County; Michigan,1680,1495,0,0,0,0,0,166,19,71354
1500000US261476526002,Block Group 2; Census Tract 6526; St. Clair County; Michigan,1507,1320,47,0,0,0,0,77,63,97031
1500000US261476551001,Block Group 1; Census Tract 6551; St. Clair County; Michigan,2050,1916,3,4,17,0,0,42,68,50451
1500000US261476551002,Block Group 2; Census Tract 6551; St. Clair County; Michigan,1020,966,3,3,0,0,0,5,43,56538
1500000US261476551003,Block Group 3; Census Tract 6551; St. Clair County; Michigan,1945,1855,0,0,0,0,4,34,52,78636
1500000US261476556001,Block Group 1; Census Tract 6556; St. Clair County; Michigan,851,813,0,0,12,0,0,19,7,77679
1500000US261476556002,Block Group 2; Census Tract 6556; St. Clair County; Michigan,1502,1380,8,0,4,0,0,36,74,76563
1500000US261476556003,Block Group 3; Census Tract 6556; St. Clair County; Michigan,775,715,0,0,8,3,0,31,18,79565
1500000US261476571001,Block Group 1; Census Tract 6571; St. Clair County; Michigan,906,672,0,0,0,0,8,35,191,48438
1500000US261476571002,Block Group 2; Census Tract 6571; St. Clair County; Michigan,1014,819,0,1,4,0,35,20,135,48491
1500000US261476572001,Block Group 1; Census Tract 6572; St. Clair County; Michigan,1414,1394,0,0,0,0,0,20,0,56429
1500000US261476572002,Block Group 2; Census Tract 6572; St. Clair County; Michigan,2002,1951,0,0,0,0,1,32,18,94250
1500000US261476572003,Block Group 3; Census Tract 6572; St. Clair County; Michigan,1119,1100,0,0,0,0,0,13,6,73750
1500000US261476572004,Block Group 4; Census Tract 6572; St. Clair County; Michigan,892,792,0,0,0,0,0,64,36,91875
1500000US261476581001,Block Group 1; Census Tract 6581; St. Clair County; Michigan,1488,1407,0,0,0,0,0,0,81,90568
1500000US261476581002,Block Group 2; Census Tract 6581; St. Clair County; Michigan,1039,1010,0,0,0,0,0,15,14,86875
1500000US261476585001,Block Group 1; Census Tract 6585; St. Clair County; Michigan,2121,2043,12,0,0,0,0,38,28,105000
1500000US261476585002,Block Group 2; Census Tract 6585; St. Clair County; Michigan,1454,1388,0,0,0,0,0,41,25,88529
1500000US261479890001,Block Group 1; Census Tract 9890; St. Clair County; Michigan,20,20,0,0,0,0,0,0,0,-
1500000US261479900000,Block Group 0; Census Tract 9900; St. Clair County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261490401001,Block Group 1; Census Tract 401; St. Joseph County; Michigan,890,798,26,0,16,0,0,28,22,73241
1500000US261490401002,Block Group 2; Census Tract 401; St. Joseph County; Michigan,2019,1732,7,0,8,0,0,77,195,82361
1500000US261490401003,Block Group 3; Census Tract 401; St. Joseph County; Michigan,816,634,18,0,0,0,0,60,104,51563
1500000US261490402001,Block Group 1; Census Tract 402; St. Joseph County; Michigan,1025,886,103,3,0,0,0,33,0,56016
1500000US261490402002,Block Group 2; Census Tract 402; St. Joseph County; Michigan,1215,848,341,0,0,0,0,21,5,53914
1500000US261490403001,Block Group 1; Census Tract 403; St. Joseph County; Michigan,1557,1306,62,3,0,0,0,123,63,39531
1500000US261490403002,Block Group 2; Census Tract 403; St. Joseph County; Michigan,1440,1037,79,1,28,0,0,18,277,51908
1500000US261490404001,Block Group 1; Census Tract 404; St. Joseph County; Michigan,921,511,98,0,77,0,0,140,95,42917
1500000US261490404002,Block Group 2; Census Tract 404; St. Joseph County; Michigan,1217,841,147,0,0,0,0,159,70,53750
1500000US261490405001,Block Group 1; Census Tract 405; St. Joseph County; Michigan,945,794,17,0,0,0,0,3,131,55592
1500000US261490405002,Block Group 2; Census Tract 405; St. Joseph County; Michigan,873,680,0,0,22,0,48,15,108,91563
1500000US261490405003,Block Group 3; Census Tract 405; St. Joseph County; Michigan,1163,1023,0,0,0,0,0,16,124,59102
1500000US261490406001,Block Group 1; Census Tract 406; St. Joseph County; Michigan,1980,1548,101,2,0,0,0,65,264,38491
1500000US261490406002,Block Group 2; Census Tract 406; St. Joseph County; Michigan,1064,577,0,0,0,0,0,33,454,41484
1500000US261490407001,Block Group 1; Census Tract 407; St. Joseph County; Michigan,698,674,0,0,0,0,0,8,16,62935
1500000US261490407002,Block Group 2; Census Tract 407; St. Joseph County; Michigan,1404,507,16,3,0,0,0,118,760,84063
1500000US261490407003,Block Group 3; Census Tract 407; St. Joseph County; Michigan,1042,844,0,0,0,0,0,13,185,32604
1500000US261490408001,Block Group 1; Census Tract 408; St. Joseph County; Michigan,1239,1097,24,0,0,0,0,77,41,59926
1500000US261490408002,Block Group 2; Census Tract 408; St. Joseph County; Michigan,1221,844,3,0,0,0,0,14,360,38352
1500000US261490408003,Block Group 3; Census Tract 408; St. Joseph County; Michigan,894,490,33,0,9,0,0,22,340,91875
1500000US261490409001,Block Group 1; Census Tract 409; St. Joseph County; Michigan,859,807,4,0,0,0,0,20,28,76563
1500000US261490409002,Block Group 2; Census Tract 409; St. Joseph County; Michigan,1464,1400,0,0,0,0,0,7,57,81845
1500000US261490409003,Block Group 3; Census Tract 409; St. Joseph County; Michigan,1126,1066,4,0,3,0,0,24,29,61917
1500000US261490409004,Block Group 4; Census Tract 409; St. Joseph County; Michigan,511,487,0,0,8,0,0,8,8,75000
1500000US261490410001,Block Group 1; Census Tract 410; St. Joseph County; Michigan,801,733,0,0,3,0,9,19,37,55000
1500000US261490410002,Block Group 2; Census Tract 410; St. Joseph County; Michigan,681,677,0,0,0,0,0,4,0,75694
1500000US261490410003,Block Group 3; Census Tract 410; St. Joseph County; Michigan,1210,1072,2,0,1,0,0,12,123,69583
1500000US261490410004,Block Group 4; Census Tract 410; St. Joseph County; Michigan,636,622,3,0,0,0,0,3,8,79375
1500000US261490411011,Block Group 1; Census Tract 411.01; St. Joseph County; Michigan,636,593,0,0,0,0,0,26,17,76625
1500000US261490411012,Block Group 2; Census Tract 411.01; St. Joseph County; Michigan,1277,1205,28,0,6,0,0,38,0,72102
1500000US261490411013,Block Group 3; Census Tract 411.01; St. Joseph County; Michigan,1349,1099,0,0,0,0,0,32,218,71646
1500000US261490411014,Block Group 4; Census Tract 411.01; St. Joseph County; Michigan,1026,905,21,0,56,0,0,21,23,43672
1500000US261490411021,Block Group 1; Census Tract 411.02; St. Joseph County; Michigan,1120,1095,6,0,0,0,0,19,0,90329
1500000US261490411022,Block Group 2; Census Tract 411.02; St. Joseph County; Michigan,625,612,0,0,11,0,0,2,0,69207
1500000US261490411023,Block Group 3; Census Tract 411.02; St. Joseph County; Michigan,819,692,22,0,18,0,0,87,0,98594
1500000US261490411024,Block Group 4; Census Tract 411.02; St. Joseph County; Michigan,569,563,0,0,0,0,0,6,0,97875
1500000US261490412001,Block Group 1; Census Tract 412; St. Joseph County; Michigan,1004,976,13,0,0,0,0,14,1,49286
1500000US261490412002,Block Group 2; Census Tract 412; St. Joseph County; Michigan,656,611,16,0,0,0,0,29,0,68125
1500000US261490412003,Block Group 3; Census Tract 412; St. Joseph County; Michigan,1227,966,15,0,0,0,0,159,87,67361
1500000US261490413011,Block Group 1; Census Tract 413.01; St. Joseph County; Michigan,753,734,0,0,0,0,0,4,15,54750
1500000US261490413012,Block Group 2; Census Tract 413.01; St. Joseph County; Michigan,959,876,47,0,0,0,0,28,8,54063
1500000US261490413013,Block Group 3; Census Tract 413.01; St. Joseph County; Michigan,1539,1432,1,0,0,0,0,35,71,79896
1500000US261490413021,Block Group 1; Census Tract 413.02; St. Joseph County; Michigan,1265,1248,0,0,0,0,0,17,0,59528
1500000US261490413022,Block Group 2; Census Tract 413.02; St. Joseph County; Michigan,745,702,0,0,0,0,0,43,0,32361
1500000US261490413023,Block Group 3; Census Tract 413.02; St. Joseph County; Michigan,618,579,5,0,4,0,0,23,7,63875
1500000US261490413024,Block Group 4; Census Tract 413.02; St. Joseph County; Michigan,764,759,3,0,0,0,0,0,2,69583
1500000US261490414001,Block Group 1; Census Tract 414; St. Joseph County; Michigan,915,838,0,1,0,0,0,56,20,75682
1500000US261490414002,Block Group 2; Census Tract 414; St. Joseph County; Michigan,1032,949,3,0,7,0,0,3,70,47833
1500000US261490414003,Block Group 3; Census Tract 414; St. Joseph County; Michigan,1528,1303,7,7,23,0,10,22,156,59457
1500000US261490414004,Block Group 4; Census Tract 414; St. Joseph County; Michigan,1490,1490,0,0,0,0,0,0,0,78750
1500000US261490415001,Block Group 1; Census Tract 415; St. Joseph County; Michigan,1643,1483,6,0,16,0,25,85,28,61099
1500000US261490415002,Block Group 2; Census Tract 415; St. Joseph County; Michigan,1549,1467,0,0,4,0,0,22,56,103125
1500000US261490415003,Block Group 3; Census Tract 415; St. Joseph County; Michigan,1339,974,9,2,3,0,0,38,313,70735
1500000US261490416001,Block Group 1; Census Tract 416; St. Joseph County; Michigan,1125,1089,10,1,0,0,0,21,4,70530
1500000US261490416002,Block Group 2; Census Tract 416; St. Joseph County; Michigan,1282,1103,6,1,0,0,0,34,138,66364
1500000US261490416003,Block Group 3; Census Tract 416; St. Joseph County; Michigan,1122,1018,3,0,0,0,0,6,95,68750
1500000US261519701001,Block Group 1; Census Tract 9701; Sanilac County; Michigan,802,751,0,0,0,0,9,14,28,62813
1500000US261519701002,Block Group 2; Census Tract 9701; Sanilac County; Michigan,900,821,0,1,4,0,0,7,67,60192
1500000US261519702001,Block Group 1; Census Tract 9702; Sanilac County; Michigan,703,669,0,3,0,0,0,5,26,65938
1500000US261519702002,Block Group 2; Census Tract 9702; Sanilac County; Michigan,896,878,0,0,0,0,0,6,12,71250
1500000US261519702003,Block Group 3; Census Tract 9702; Sanilac County; Michigan,701,660,0,0,0,0,0,20,21,63125
1500000US261519703001,Block Group 1; Census Tract 9703; Sanilac County; Michigan,486,470,0,0,0,0,0,6,10,51607
1500000US261519703002,Block Group 2; Census Tract 9703; Sanilac County; Michigan,1031,912,0,0,1,0,0,21,97,55781
1500000US261519703003,Block Group 3; Census Tract 9703; Sanilac County; Michigan,953,926,7,0,0,0,4,13,3,56875
1500000US261519703004,Block Group 4; Census Tract 9703; Sanilac County; Michigan,942,900,0,0,7,0,0,6,29,59722
1500000US261519704001,Block Group 1; Census Tract 9704; Sanilac County; Michigan,560,531,0,0,0,0,19,0,10,49861
1500000US261519704002,Block Group 2; Census Tract 9704; Sanilac County; Michigan,1217,1034,0,5,3,0,0,35,140,47419
1500000US261519704003,Block Group 3; Census Tract 9704; Sanilac County; Michigan,1144,1059,7,2,3,0,0,34,39,61875
1500000US261519704004,Block Group 4; Census Tract 9704; Sanilac County; Michigan,1029,958,3,4,2,0,0,35,27,46406
1500000US261519705001,Block Group 1; Census Tract 9705; Sanilac County; Michigan,706,691,0,0,0,0,0,5,10,46121
1500000US261519705002,Block Group 2; Census Tract 9705; Sanilac County; Michigan,541,490,0,0,0,0,0,0,51,64063
1500000US261519705003,Block Group 3; Census Tract 9705; Sanilac County; Michigan,1038,990,0,0,0,0,0,33,15,51484
1500000US261519706001,Block Group 1; Census Tract 9706; Sanilac County; Michigan,610,556,0,3,0,0,0,17,34,28750
1500000US261519706002,Block Group 2; Census Tract 9706; Sanilac County; Michigan,802,785,0,0,0,0,0,17,0,39583
1500000US261519706003,Block Group 3; Census Tract 9706; Sanilac County; Michigan,878,829,0,0,0,0,0,22,27,56563
1500000US261519707001,Block Group 1; Census Tract 9707; Sanilac County; Michigan,843,830,0,0,0,0,0,13,0,62011
1500000US261519707002,Block Group 2; Census Tract 9707; Sanilac County; Michigan,701,679,0,0,0,0,0,22,0,81875
1500000US261519708001,Block Group 1; Census Tract 9708; Sanilac County; Michigan,814,802,0,0,0,0,0,6,6,57574
1500000US261519708002,Block Group 2; Census Tract 9708; Sanilac County; Michigan,1376,1239,5,2,0,0,0,33,97,55938
1500000US261519708003,Block Group 3; Census Tract 9708; Sanilac County; Michigan,1319,1043,0,10,0,0,0,26,240,59130
1500000US261519708004,Block Group 4; Census Tract 9708; Sanilac County; Michigan,1099,1051,2,0,0,0,1,0,45,69250
1500000US261519708005,Block Group 5; Census Tract 9708; Sanilac County; Michigan,1014,937,0,0,0,0,0,77,0,63996
1500000US261519709001,Block Group 1; Census Tract 9709; Sanilac County; Michigan,907,828,0,0,0,0,15,16,48,51042
1500000US261519709002,Block Group 2; Census Tract 9709; Sanilac County; Michigan,1064,893,50,0,0,0,4,6,111,70625
1500000US261519709003,Block Group 3; Census Tract 9709; Sanilac County; Michigan,2041,1900,0,2,7,0,0,67,65,47115
1500000US261519709004,Block Group 4; Census Tract 9709; Sanilac County; Michigan,934,867,0,0,4,0,0,14,49,62143
1500000US261519710001,Block Group 1; Census Tract 9710; Sanilac County; Michigan,2261,2109,31,0,13,0,0,64,44,38536
1500000US261519710002,Block Group 2; Census Tract 9710; Sanilac County; Michigan,1256,1183,0,0,3,0,6,41,23,66786
1500000US261519710003,Block Group 3; Census Tract 9710; Sanilac County; Michigan,674,668,0,1,0,0,0,1,4,58250
1500000US261519711001,Block Group 1; Census Tract 9711; Sanilac County; Michigan,1209,1095,0,0,0,0,0,32,82,70625
1500000US261519711002,Block Group 2; Census Tract 9711; Sanilac County; Michigan,1373,1339,0,0,18,0,0,13,3,63333
1500000US261519711003,Block Group 3; Census Tract 9711; Sanilac County; Michigan,1197,1097,4,6,9,0,0,20,61,48155
1500000US261519712001,Block Group 1; Census Tract 9712; Sanilac County; Michigan,1165,1100,7,2,0,0,0,16,40,52574
1500000US261519712002,Block Group 2; Census Tract 9712; Sanilac County; Michigan,1283,1179,35,0,2,0,0,25,42,56042
1500000US261519712003,Block Group 3; Census Tract 9712; Sanilac County; Michigan,1485,1367,22,0,5,0,0,50,41,52452
1500000US261519712004,Block Group 4; Census Tract 9712; Sanilac County; Michigan,805,787,0,5,0,0,0,7,6,58500
1500000US261519900000,Block Group 0; Census Tract 9900; Sanilac County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261530001001,Block Group 1; Census Tract 1; Schoolcraft County; Michigan,1094,968,0,54,8,0,0,29,35,59526
1500000US261530001002,Block Group 2; Census Tract 1; Schoolcraft County; Michigan,997,762,6,67,21,0,0,122,19,47042
1500000US261530001003,Block Group 3; Census Tract 1; Schoolcraft County; Michigan,434,406,6,16,0,0,0,6,0,48580
1500000US261530002001,Block Group 1; Census Tract 2; Schoolcraft County; Michigan,482,465,0,9,0,0,0,8,0,72619
1500000US261530002002,Block Group 2; Census Tract 2; Schoolcraft County; Michigan,546,452,0,27,0,0,0,24,43,76964
1500000US261530002003,Block Group 3; Census Tract 2; Schoolcraft County; Michigan,638,508,0,90,0,0,0,33,7,74844
1500000US261530002004,Block Group 4; Census Tract 2; Schoolcraft County; Michigan,822,719,0,40,6,0,2,50,5,59183
1500000US261530003001,Block Group 1; Census Tract 3; Schoolcraft County; Michigan,1647,1348,29,59,0,0,0,206,5,39886
1500000US261530003002,Block Group 2; Census Tract 3; Schoolcraft County; Michigan,1402,1206,4,91,0,0,0,101,0,36706
1500000US261539900000,Block Group 0; Census Tract 9900; Schoolcraft County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US261550301001,Block Group 1; Census Tract 301; Shiawassee County; Michigan,1171,1129,0,0,0,0,0,25,17,69868
1500000US261550301002,Block Group 2; Census Tract 301; Shiawassee County; Michigan,1025,1015,0,0,0,0,0,3,7,74605
1500000US261550301003,Block Group 3; Census Tract 301; Shiawassee County; Michigan,912,874,0,0,5,0,0,22,11,73750
1500000US261550301004,Block Group 4; Census Tract 301; Shiawassee County; Michigan,1373,1278,0,0,0,0,0,20,75,70875
1500000US261550301005,Block Group 5; Census Tract 301; Shiawassee County; Michigan,1224,1124,13,6,0,0,0,59,22,60536
1500000US261550302001,Block Group 1; Census Tract 302; Shiawassee County; Michigan,630,592,0,3,3,0,0,16,16,65833
1500000US261550302002,Block Group 2; Census Tract 302; Shiawassee County; Michigan,1108,1026,0,0,0,0,4,23,55,66641
1500000US261550302003,Block Group 3; Census Tract 302; Shiawassee County; Michigan,1640,1586,3,3,0,0,0,16,32,74083
1500000US261550303001,Block Group 1; Census Tract 303; Shiawassee County; Michigan,1507,1371,0,0,20,0,0,0,116,52202
1500000US261550303002,Block Group 2; Census Tract 303; Shiawassee County; Michigan,1176,1029,13,0,0,0,74,0,60,49030
1500000US261550303003,Block Group 3; Census Tract 303; Shiawassee County; Michigan,1601,1506,0,0,0,0,0,83,12,82279
1500000US261550303004,Block Group 4; Census Tract 303; Shiawassee County; Michigan,1115,1032,0,0,0,0,0,0,83,30664
1500000US261550304001,Block Group 1; Census Tract 304; Shiawassee County; Michigan,803,734,0,0,21,0,0,16,32,56333
1500000US261550304002,Block Group 2; Census Tract 304; Shiawassee County; Michigan,1400,1281,1,0,1,0,0,83,34,77917
1500000US261550304003,Block Group 3; Census Tract 304; Shiawassee County; Michigan,748,702,0,0,0,0,0,46,0,74306
1500000US261550305001,Block Group 1; Census Tract 305; Shiawassee County; Michigan,621,607,0,0,14,0,0,0,0,55069
1500000US261550305002,Block Group 2; Census Tract 305; Shiawassee County; Michigan,870,843,27,0,0,0,0,0,0,61454
1500000US261550305003,Block Group 3; Census Tract 305; Shiawassee County; Michigan,675,630,0,0,0,0,0,0,45,51667
1500000US261550305004,Block Group 4; Census Tract 305; Shiawassee County; Michigan,1137,1098,0,39,0,0,0,0,0,41756
1500000US261550306001,Block Group 1; Census Tract 306; Shiawassee County; Michigan,1235,994,34,0,0,0,10,99,98,48636
1500000US261550306002,Block Group 2; Census Tract 306; Shiawassee County; Michigan,623,571,0,0,8,0,0,37,7,38169
1500000US261550307001,Block Group 1; Census Tract 307; Shiawassee County; Michigan,1406,1310,0,0,0,0,0,0,96,76250
1500000US261550307002,Block Group 2; Census Tract 307; Shiawassee County; Michigan,887,786,82,7,0,0,0,0,12,56923
1500000US261550308001,Block Group 1; Census Tract 308; Shiawassee County; Michigan,935,855,0,0,0,0,0,0,80,40096
1500000US261550308002,Block Group 2; Census Tract 308; Shiawassee County; Michigan,984,856,15,0,21,0,0,61,31,31037
1500000US261550308003,Block Group 3; Census Tract 308; Shiawassee County; Michigan,1389,1389,0,0,0,0,0,0,0,55139
