geo_id,geo_name,total_pop,latin_pct,white_pct,black_pct,aian_pct,asian_pct,nhpi_pct,other_pct,two_plus_pct,total_pop_race,latin_tot,white_tot,black_tot,aian_tot,asian_tot,nhpi_tot,other_tot,two_plus_tot
1400000US26001000100,Census Tract 1; Alcona County; Michigan,1698,2.1,93.0,0.5,0.0,0.0,0.0,1.0,3.4,1698,36,1579,8,0,0,0,17,58
1400000US26077001300,Census Tract 13; Kalamazoo County; Michigan,2041,3.9,72.8,10.1,0.0,1.4,0.5,2.2,9.1,2041,80,1485,207,0,29,10,44,186
1400000US26077001501,Census Tract 15.01; Kalamazoo County; Michigan,5090,3.5,78.7,10.5,0.0,3.5,0.0,0.2,3.6,5090,180,4004,535,0,176,0,11,184
1400000US26077001502,Census Tract 15.02; Kalamazoo County; Michigan,4521,6.2,73.5,13.1,0.0,3.4,0.0,0.0,3.8,4521,280,3323,590,0,155,0,0,173
1400000US26077001503,Census Tract 15.03; Kalamazoo County; Michigan,4501,1.8,79.3,8.0,0.0,4.6,0.0,0.0,6.2,4501,82,3571,361,0,206,0,0,281
1400000US26077001504,Census Tract 15.04; Kalamazoo County; Michigan,4485,6.2,66.8,17.8,0.4,5.1,0.2,1.1,2.3,4485,280,2996,798,16,230,10,50,105
1400000US26077001508,Census Tract 15.08; Kalamazoo County; Michigan,3720,5.3,64.2,12.4,0.0,7.0,0.0,2.0,9.0,3720,199,2388,461,0,261,0,75,336
1400000US26077001509,Census Tract 15.09; Kalamazoo County; Michigan,6280,7.0,66.3,7.4,0.0,5.5,0.0,0.0,13.8,6280,442,4164,463,0,345,0,0,866
1400000US26077001510,Census Tract 15.10; Kalamazoo County; Michigan,3933,12.4,65.3,12.2,0.0,3.9,0.0,0.0,6.1,3933,487,2570,481,0,154,0,0,241
1400000US26077001511,Census Tract 15.11; Kalamazoo County; Michigan,1400,8.1,23.6,47.4,0.0,1.6,0.0,5.6,13.8,1400,113,331,663,0,22,0,78,193
1400000US26077001601,Census Tract 16.01; Kalamazoo County; Michigan,2360,0.6,84.2,5.3,0.0,2.5,0.0,0.0,7.5,2360,15,1986,125,0,58,0,0,176
1400000US26077001603,Census Tract 16.03; Kalamazoo County; Michigan,1563,3.8,81.2,4.4,0.5,1.3,0.0,0.0,8.8,1563,60,1269,68,8,21,0,0,137
1400000US26077001604,Census Tract 16.04; Kalamazoo County; Michigan,1650,4.6,66.6,5.2,0.0,6.1,0.0,1.8,15.8,1650,76,1099,85,0,100,0,29,261
1400000US26077001701,Census Tract 17.01; Kalamazoo County; Michigan,3235,6.1,74.4,15.6,0.0,0.6,0.0,0.5,2.8,3235,196,2407,506,0,20,0,16,90
1400000US26077001702,Census Tract 17.02; Kalamazoo County; Michigan,3960,2.8,72.5,15.0,0.0,1.2,0.0,0.3,8.2,3960,111,2871,595,0,49,0,11,323
1400000US26077001801,Census Tract 18.01; Kalamazoo County; Michigan,4016,1.6,75.4,20.2,0.0,0.3,0.0,0.0,2.6,4016,63,3027,811,0,11,0,0,104
1400000US26077001802,Census Tract 18.02; Kalamazoo County; Michigan,4620,4.3,72.3,17.8,0.2,0.2,0.0,0.0,5.3,4620,197,3338,822,10,7,0,0,246
1400000US26077001803,Census Tract 18.03; Kalamazoo County; Michigan,2058,11.3,61.4,19.9,2.4,0.3,0.0,0.0,4.7,2058,233,1264,409,49,6,0,0,97
1400000US26077001905,Census Tract 19.05; Kalamazoo County; Michigan,5205,6.6,78.7,4.5,0.4,1.1,0.0,1.9,6.8,5205,343,4094,234,23,58,0,97,356
1400000US26077001906,Census Tract 19.06; Kalamazoo County; Michigan,4373,2.7,87.0,4.4,0.0,2.3,0.0,1.1,2.5,4373,119,3805,193,0,102,0,46,108
1400000US26077001907,Census Tract 19.07; Kalamazoo County; Michigan,4774,1.6,76.8,13.6,0.9,1.3,0.0,0.5,5.2,4774,76,3666,651,45,62,0,25,249
1400000US26077002002,Census Tract 20.02; Kalamazoo County; Michigan,4211,3.7,85.3,2.8,0.0,3.6,0.0,1.0,3.5,4211,157,3593,120,0,153,0,42,146
1400000US26077002003,Census Tract 20.03; Kalamazoo County; Michigan,6397,12.5,71.9,2.3,0.2,8.6,0.0,0.1,4.5,6397,801,4598,146,13,547,0,4,288
1400000US26077002004,Census Tract 20.04; Kalamazoo County; Michigan,3716,8.3,83.6,0.2,0.0,4.4,0.0,1.3,2.2,3716,308,3108,9,0,162,0,48,81
1400000US26077002005,Census Tract 20.05; Kalamazoo County; Michigan,4179,2.7,73.8,15.4,0.2,1.9,0.0,0.0,6.1,4179,112,3083,642,7,80,0,0,255
1400000US26077002102,Census Tract 21.02; Kalamazoo County; Michigan,3005,6.3,85.2,1.1,0.0,2.9,0.0,0.0,4.5,3005,188,2561,34,0,87,0,0,135
1400000US26077002103,Census Tract 21.03; Kalamazoo County; Michigan,2139,0.0,94.2,0.0,0.0,0.2,0.0,0.0,5.6,2139,0,2015,0,0,4,0,0,120
1400000US26077002104,Census Tract 21.04; Kalamazoo County; Michigan,6231,3.6,92.6,0.8,0.2,0.0,0.0,0.0,2.8,6231,226,5771,48,12,0,0,0,174
1400000US26077002201,Census Tract 22.01; Kalamazoo County; Michigan,2480,17.6,75.1,2.8,0.0,0.0,0.0,0.7,3.8,2480,437,1862,70,0,0,0,17,94
1400000US26077002203,Census Tract 22.03; Kalamazoo County; Michigan,3386,0.4,83.9,3.8,0.0,6.9,0.0,0.7,4.3,3386,12,2842,130,0,233,0,23,146
1400000US26077002204,Census Tract 22.04; Kalamazoo County; Michigan,4237,3.6,73.9,20.4,0.0,1.1,0.0,0.0,1.0,4237,152,3132,866,0,45,0,0,42
1400000US26077002601,Census Tract 26.01; Kalamazoo County; Michigan,4866,4.3,89.3,1.2,0.2,0.8,0.0,0.1,4.2,4866,207,4346,57,12,38,0,4,202
1400000US26077002701,Census Tract 27.01; Kalamazoo County; Michigan,2986,4.8,87.3,1.4,0.0,0.6,0.7,0.0,5.1,2986,144,2608,43,1,17,20,0,153
1400000US26077002702,Census Tract 27.02; Kalamazoo County; Michigan,5715,4.3,88.4,4.3,0.0,2.4,0.0,0.0,0.6,5715,244,5054,245,0,136,0,0,36
1400000US26077002801,Census Tract 28.01; Kalamazoo County; Michigan,4301,3.2,92.9,1.0,0.0,1.5,0.0,0.9,0.4,4301,139,3996,43,0,65,0,40,18
1400000US26077002802,Census Tract 28.02; Kalamazoo County; Michigan,6150,10.6,81.7,5.2,0.0,1.0,0.0,0.0,1.5,6150,650,5027,320,0,61,0,0,92
1400000US26077002901,Census Tract 29.01; Kalamazoo County; Michigan,3814,2.6,93.3,0.3,0.0,0.4,0.0,0.6,2.9,3814,98,3558,10,0,16,0,21,111
1400000US26077002906,Census Tract 29.06; Kalamazoo County; Michigan,1597,3.3,75.5,5.1,0.0,1.8,1.8,0.0,12.5,1597,53,1206,82,0,28,28,0,200
1400000US26077002907,Census Tract 29.07; Kalamazoo County; Michigan,3981,6.4,51.7,28.4,0.0,5.3,0.0,0.0,8.1,3981,256,2060,1131,0,211,0,0,323
1400000US26077002908,Census Tract 29.08; Kalamazoo County; Michigan,4844,2.0,77.1,7.4,0.0,7.7,0.0,0.0,5.8,4844,96,3736,359,0,374,0,0,279
1400000US26077002909,Census Tract 29.09; Kalamazoo County; Michigan,4228,4.9,78.5,9.5,0.0,3.9,0.0,0.0,3.1,4228,209,3321,402,0,167,0,0,129
1400000US26077002910,Census Tract 29.10; Kalamazoo County; Michigan,4808,8.9,70.9,9.0,0.8,0.4,0.0,0.0,10.0,4808,429,3410,433,39,17,0,0,480
1400000US26077002911,Census Tract 29.11; Kalamazoo County; Michigan,4239,0.9,64.7,25.4,0.0,0.0,0.0,0.2,8.8,4239,37,2744,1075,0,0,0,9,374
1400000US26077003002,Census Tract 30.02; Kalamazoo County; Michigan,2276,1.2,97.6,0.4,0.0,0.0,0.0,0.0,0.8,2276,27,2221,10,0,0,0,0,18
1400000US26077003005,Census Tract 30.05; Kalamazoo County; Michigan,5725,1.8,90.9,0.7,0.0,1.1,0.0,0.0,5.4,5725,105,5204,39,0,65,0,0,312
1400000US26077003006,Census Tract 30.06; Kalamazoo County; Michigan,3515,4.4,88.2,1.3,0.0,3.3,0.4,0.0,2.3,3515,155,3099,47,0,117,15,0,82
1400000US26077003007,Census Tract 30.07; Kalamazoo County; Michigan,6750,7.1,76.4,2.4,0.0,9.2,0.0,0.8,4.1,6750,479,5155,165,0,622,0,51,278
1400000US26077003008,Census Tract 30.08; Kalamazoo County; Michigan,1757,0.0,92.5,2.6,0.1,2.9,0.0,0.0,1.8,1757,0,1626,46,2,51,0,0,32
1400000US26077003302,Census Tract 33.02; Kalamazoo County; Michigan,6373,2.5,84.3,1.9,0.0,3.7,0.7,0.8,6.2,6373,161,5371,119,0,233,45,52,392
1400000US26077003400,Census Tract 34; Kalamazoo County; Michigan,3569,2.4,94.2,0.1,0.3,0.6,0.0,0.3,2.2,3569,84,3361,2,11,22,0,9,80
1400000US26077003500,Census Tract 35; Kalamazoo County; Michigan,4706,5.8,84.2,5.2,0.0,1.1,0.0,0.0,3.6,4706,271,3964,247,0,54,0,0,170
1400000US26077005501,Census Tract 55.01; Kalamazoo County; Michigan,4069,3.6,66.7,15.9,0.0,2.0,0.0,0.0,11.8,4069,148,2712,647,0,81,0,0,481
1400000US26077005502,Census Tract 55.02; Kalamazoo County; Michigan,5897,8.9,51.8,26.9,0.0,0.0,0.0,0.0,12.5,5897,523,3053,1584,0,0,0,0,737
1400000US26077006102,Census Tract 61.02; Kalamazoo County; Michigan,3673,1.0,96.6,0.6,0.1,0.5,0.0,0.0,1.2,3673,38,3547,23,3,17,0,0,45
1400000US26077006103,Census Tract 61.03; Kalamazoo County; Michigan,5486,2.1,92.4,0.4,0.0,0.3,0.0,0.6,4.1,5486,116,5071,23,0,18,0,34,224
1400000US26077006601,Census Tract 66.01; Kalamazoo County; Michigan,4444,2.9,93.9,0.0,0.0,0.8,0.0,0.0,2.4,4444,128,4173,0,0,37,0,0,106
1400000US26077006701,Census Tract 67.01; Kalamazoo County; Michigan,2982,3.6,90.7,1.9,0.0,0.0,0.0,0.0,3.9,2982,106,2704,57,0,0,0,0,115
1400000US26077006702,Census Tract 67.02; Kalamazoo County; Michigan,6220,3.9,90.6,2.4,0.3,0.9,0.0,0.0,1.9,6220,244,5637,148,16,54,0,0,121
1400000US26079950201,Census Tract 9502.01; Kalkaska County; Michigan,2133,2.4,95.1,0.0,0.7,0.0,0.0,0.0,1.7,2133,51,2029,0,15,0,0,1,37
1400000US26079950202,Census Tract 9502.02; Kalkaska County; Michigan,2940,2.9,90.9,0.0,1.4,0.6,0.0,0.0,4.2,2940,84,2673,0,42,18,0,0,123
1400000US26079950300,Census Tract 9503; Kalkaska County; Michigan,5310,2.3,91.6,1.4,0.5,1.5,0.0,0.0,2.8,5310,121,4863,76,24,79,0,0,147
1400000US26079950400,Census Tract 9504; Kalkaska County; Michigan,3683,1.9,92.7,2.2,1.2,0.0,0.0,0.1,2.0,3683,70,3413,81,43,1,0,2,73
1400000US26079950601,Census Tract 9506.01; Kalkaska County; Michigan,2201,4.9,92.2,0.5,0.3,0.3,0.0,0.0,1.9,2201,107,2029,10,6,7,0,0,42
1400000US26079950602,Census Tract 9506.02; Kalkaska County; Michigan,1667,2.0,93.6,0.0,0.8,0.0,0.0,0.0,3.6,1667,34,1560,0,13,0,0,0,60
1400000US26081000100,Census Tract 1; Kent County; Michigan,2279,10.0,64.5,7.6,0.0,0.5,0.0,9.1,8.3,2279,227,1471,173,0,12,0,207,189
1400000US26081000200,Census Tract 2; Kent County; Michigan,1942,5.6,84.4,4.3,0.2,0.2,0.0,0.0,5.3,1942,109,1640,84,3,4,0,0,102
1400000US26081000300,Census Tract 3; Kent County; Michigan,5019,0.5,85.8,2.9,0.0,10.4,0.0,0.0,0.4,5019,23,4308,144,0,524,0,0,20
1400000US26081000400,Census Tract 4; Kent County; Michigan,3102,1.7,88.5,2.2,0.3,1.3,0.0,2.1,3.9,3102,54,2745,68,8,40,0,65,122
1400000US26081000500,Census Tract 5; Kent County; Michigan,4035,6.2,79.2,7.3,0.0,0.5,0.0,2.5,4.3,4035,251,3197,294,0,20,0,101,172
1400000US26081000600,Census Tract 6; Kent County; Michigan,4556,1.3,91.0,3.5,0.0,1.0,0.0,0.0,3.2,4556,60,4146,159,0,45,0,0,146
1400000US26081000700,Census Tract 7; Kent County; Michigan,3268,19.2,71.2,2.8,0.0,2.2,0.0,0.4,4.1,3268,627,2328,93,0,71,0,14,135
1400000US26081000800,Census Tract 8; Kent County; Michigan,2507,28.2,61.3,9.3,0.0,0.0,0.0,0.0,1.2,2507,707,1538,233,0,0,0,0,29
1400000US26081000900,Census Tract 9; Kent County; Michigan,3318,12.4,77.9,5.8,0.0,1.0,0.0,0.0,2.8,3318,413,2585,193,0,34,0,0,93
1400000US26081001000,Census Tract 10; Kent County; Michigan,4644,19.3,54.8,17.3,0.1,3.3,0.0,0.0,5.3,4644,894,2545,802,4,153,0,0,246
1400000US26081001102,Census Tract 11.02; Kent County; Michigan,3818,1.5,72.7,19.3,0.0,1.5,0.0,0.0,5.0,3818,57,2774,737,0,58,0,0,192
1400000US26081001103,Census Tract 11.03; Kent County; Michigan,4608,4.6,46.3,36.2,0.0,3.5,0.0,0.0,9.4,4608,212,2134,1667,0,163,0,0,432
1400000US26081001104,Census Tract 11.04; Kent County; Michigan,2006,7.1,51.2,31.9,1.3,1.3,0.0,0.0,7.1,2006,143,1028,639,27,27,0,0,142
1400000US26081001200,Census Tract 12; Kent County; Michigan,3448,2.1,70.6,12.4,0.0,1.5,0.0,0.0,13.4,3448,73,2434,429,0,50,0,0,462
1400000US26081001300,Census Tract 13; Kent County; Michigan,3356,9.4,47.6,26.0,0.2,0.0,0.0,0.0,16.9,3356,314,1596,871,8,0,0,0,567
1400000US26081001400,Census Tract 14; Kent County; Michigan,2380,1.8,76.3,2.4,2.7,7.8,0.0,0.4,8.6,2380,42,1817,57,65,185,0,10,204
1400000US26081001500,Census Tract 15; Kent County; Michigan,3844,30.3,41.2,14.7,0.0,5.4,0.0,0.0,8.4,3844,1164,1585,565,0,207,0,0,323
1400000US26081001600,Census Tract 16; Kent County; Michigan,5569,21.4,63.2,12.2,0.8,0.8,0.0,0.0,1.7,5569,1189,3519,678,47,44,0,0,92
1400000US26081001700,Census Tract 17; Kent County; Michigan,4407,4.6,86.2,2.9,0.0,4.0,0.0,0.0,2.3,4407,201,3797,128,0,178,0,0,103
1400000US26081001801,Census Tract 18.01; Kent County; Michigan,4313,1.9,93.6,2.6,0.0,0.5,0.0,1.0,0.4,4313,81,4038,113,0,20,0,45,16
1400000US26081001802,Census Tract 18.02; Kent County; Michigan,2055,3.7,87.2,0.2,2.8,2.1,0.0,0.0,4.0,2055,77,1791,5,57,43,0,0,82
1400000US26081001900,Census Tract 19; Kent County; Michigan,6101,19.8,63.7,5.6,0.0,2.1,0.0,2.3,6.3,6101,1211,3889,344,0,127,0,143,387
1400000US26081002000,Census Tract 20; Kent County; Michigan,2705,6.1,64.7,18.5,0.1,3.2,0.0,0.0,7.5,2705,164,1749,500,4,86,0,0,202
1400000US26081002100,Census Tract 21; Kent County; Michigan,2972,7.5,75.3,11.7,0.0,2.3,0.0,0.0,3.2,2972,222,2239,348,0,69,0,0,94
1400000US26081002200,Census Tract 22; Kent County; Michigan,5131,7.0,80.3,5.8,2.9,2.6,0.0,0.0,1.4,5131,358,4122,296,151,134,0,0,70
1400000US26081002300,Census Tract 23; Kent County; Michigan,3802,6.9,85.8,3.7,0.2,1.3,0.0,0.0,2.1,3802,263,3263,139,7,50,0,0,80
1400000US26081002400,Census Tract 24; Kent County; Michigan,3100,6.6,79.5,3.5,1.1,3.7,0.0,1.1,4.6,3100,204,2463,110,33,115,0,33,142
1400000US26081002500,Census Tract 25; Kent County; Michigan,4587,2.5,80.1,10.3,0.0,4.8,0.0,0.0,2.2,4587,116,3675,471,0,222,0,0,103
1400000US26081002600,Census Tract 26; Kent County; Michigan,3675,62.0,19.4,12.1,0.0,0.4,0.0,0.5,5.6,3675,2278,713,445,0,14,0,19,206
1400000US26081002700,Census Tract 27; Kent County; Michigan,3323,9.6,75.8,7.9,1.4,1.2,0.0,0.0,4.1,3323,320,2519,262,45,41,0,0,136
1400000US26081002800,Census Tract 28; Kent County; Michigan,1788,38.6,18.7,37.1,0.7,0.7,0.0,0.0,4.1,1788,691,335,664,12,12,0,0,74
1400000US26081002900,Census Tract 29; Kent County; Michigan,1549,5.7,66.2,23.0,0.0,0.3,0.0,0.0,4.8,1549,89,1026,356,0,4,0,0,74
1400000US26081003000,Census Tract 30; Kent County; Michigan,2049,15.7,50.8,28.7,0.6,1.2,0.0,1.6,1.4,2049,322,1041,588,13,25,0,32,28
1400000US26081003100,Census Tract 31; Kent County; Michigan,4170,26.9,13.5,39.9,0.2,0.6,0.0,0.0,19.0,4170,1120,563,1663,10,23,0,0,791
1400000US26081003200,Census Tract 32; Kent County; Michigan,5617,10.8,28.7,54.3,0.3,0.0,0.0,0.0,5.9,5617,604,1612,3051,17,0,0,0,333
1400000US26081003300,Census Tract 33; Kent County; Michigan,4138,7.2,61.1,22.9,0.0,0.7,0.0,1.7,6.4,4138,300,2529,948,0,27,0,69,265
1400000US26081003400,Census Tract 34; Kent County; Michigan,5013,6.3,64.9,13.1,0.0,4.7,0.0,0.2,10.9,5013,316,3251,656,0,235,0,10,545
1400000US26081003500,Census Tract 35; Kent County; Michigan,5365,15.2,31.7,43.2,1.0,0.5,0.0,0.2,8.2,5365,815,1701,2317,55,25,0,10,442
1400000US26081003600,Census Tract 36; Kent County; Michigan,2292,38.5,13.4,41.4,2.4,0.0,0.0,0.0,4.3,2292,882,307,950,54,0,0,0,99
1400000US26081003700,Census Tract 37; Kent County; Michigan,4831,37.8,20.9,35.6,0.0,0.2,0.0,0.0,5.4,4831,1827,1012,1719,1,10,0,0,262
1400000US26081003800,Census Tract 38; Kent County; Michigan,4729,73.4,12.5,13.3,0.0,0.1,0.0,0.0,0.8,4729,3470,589,629,0,3,0,0,38
1400000US26081003900,Census Tract 39; Kent County; Michigan,3265,69.1,15.3,13.2,0.0,0.0,0.0,0.0,2.4,3265,2256,501,431,0,0,0,0,77
1400000US26081004000,Census Tract 40; Kent County; Michigan,3838,80.3,11.8,6.0,0.0,0.0,1.0,0.0,0.9,3838,3082,453,229,0,0,40,0,34
1400000US26081004100,Census Tract 41; Kent County; Michigan,5652,19.9,52.0,23.1,0.0,0.3,0.0,0.0,4.7,5652,1123,2941,1304,0,19,0,0,265
1400000US26081004200,Census Tract 42; Kent County; Michigan,3876,9.9,59.8,21.1,0.0,1.1,0.0,2.0,6.1,3876,384,2318,816,0,43,0,77,238
1400000US26081004300,Census Tract 43; Kent County; Michigan,4040,3.4,72.8,15.8,0.0,2.2,0.0,0.4,5.4,4040,138,2943,638,0,88,0,16,217
1400000US26081004400,Census Tract 44; Kent County; Michigan,7222,2.5,84.9,7.6,0.5,3.2,0.0,0.0,1.3,7222,179,6128,552,33,233,0,0,97
1400000US26081004501,Census Tract 45.01; Kent County; Michigan,4776,5.5,39.8,42.8,0.0,5.9,0.0,0.4,5.5,4776,264,1900,2044,0,284,0,20,264
1400000US26081004502,Census Tract 45.02; Kent County; Michigan,4033,18.8,41.8,26.6,0.0,6.1,0.0,0.0,6.6,4033,757,1684,1074,2,248,0,0,268
1400000US26081004600,Census Tract 46; Kent County; Michigan,5789,13.1,40.5,30.1,0.0,14.0,0.0,0.0,2.3,5789,757,2347,1743,0,810,0,0,132
1400000US26081010101,Census Tract 101.01; Kent County; Michigan,5874,1.9,94.3,0.2,0.0,0.0,0.0,0.0,3.7,5874,111,5537,9,0,1,0,0,216
1400000US26081010102,Census Tract 101.02; Kent County; Michigan,2433,8.7,90.3,0.0,0.0,0.3,0.0,0.1,0.5,2433,212,2198,0,0,8,0,3,12
1400000US26081010200,Census Tract 102; Kent County; Michigan,4520,6.7,83.2,0.4,0.3,0.5,0.0,0.0,8.8,4520,305,3761,20,14,21,0,0,399
1400000US26081010301,Census Tract 103.01; Kent County; Michigan,5412,10.7,86.8,0.4,0.3,0.3,0.0,0.0,1.5,5412,578,4696,23,15,16,2,0,82
1400000US26081010302,Census Tract 103.02; Kent County; Michigan,6031,3.3,91.7,0.0,0.0,1.5,0.0,0.0,3.5,6031,197,5532,0,0,93,0,0,209
1400000US26081010401,Census Tract 104.01; Kent County; Michigan,5189,4.5,90.8,0.7,0.0,1.3,0.0,0.0,2.7,5189,231,4713,36,0,70,0,0,139
1400000US26081010402,Census Tract 104.02; Kent County; Michigan,4232,2.0,93.9,0.8,0.1,0.0,0.0,0.0,3.2,4232,84,3975,33,5,0,0,0,135
1400000US26081010601,Census Tract 106.01; Kent County; Michigan,4219,3.7,90.9,0.4,0.0,0.0,0.0,2.3,2.6,4219,158,3835,17,0,0,0,99,110
1400000US26081010602,Census Tract 106.02; Kent County; Michigan,8755,1.3,89.6,0.0,0.0,1.0,0.0,5.0,3.1,8755,111,7842,3,0,89,0,437,273
1400000US26081010700,Census Tract 107; Kent County; Michigan,5220,4.2,88.3,2.8,0.0,0.0,0.0,0.0,4.8,5220,217,4608,146,0,0,0,0,249
1400000US26081010802,Census Tract 108.02; Kent County; Michigan,6122,10.8,87.2,0.0,0.0,0.0,0.0,0.0,1.9,6122,664,5341,0,0,0,0,0,117
1400000US26081010803,Census Tract 108.03; Kent County; Michigan,6490,1.8,92.2,0.2,0.9,0.4,0.0,1.3,3.2,6490,118,5982,15,56,27,0,83,209
1400000US26081010804,Census Tract 108.04; Kent County; Michigan,2487,0.5,92.0,1.0,0.0,0.0,0.0,0.0,6.6,2487,12,2287,25,0,0,0,0,163
1400000US26081010902,Census Tract 109.02; Kent County; Michigan,3857,2.4,94.6,0.2,0.5,0.1,0.0,0.0,2.3,3857,94,3648,6,18,3,0,0,88
1400000US26081010903,Census Tract 109.03; Kent County; Michigan,7405,0.4,92.5,0.9,0.0,3.2,0.0,0.0,2.9,7405,33,6853,67,0,239,0,0,213
1400000US26081010904,Census Tract 109.04; Kent County; Michigan,6938,3.7,91.6,0.3,0.0,1.1,0.0,0.0,3.3,6938,258,6352,23,0,79,0,0,226
1400000US26081011001,Census Tract 110.01; Kent County; Michigan,4387,6.7,88.6,2.0,0.2,0.1,0.0,0.0,2.3,4387,296,3888,86,9,5,0,0,103
1400000US26081011002,Census Tract 110.02; Kent County; Michigan,4446,3.5,92.3,0.0,0.5,0.6,0.0,0.0,3.0,4446,156,4104,0,24,27,0,0,135
1400000US26081011101,Census Tract 111.01; Kent County; Michigan,4453,5.1,90.8,1.6,0.9,0.1,0.0,0.3,1.3,4453,229,4044,70,38,4,0,12,56
1400000US26081011102,Census Tract 111.02; Kent County; Michigan,5274,7.0,85.7,1.1,0.2,1.1,0.0,0.0,4.9,5274,369,4520,58,10,60,0,0,257
1400000US26081011200,Census Tract 112; Kent County; Michigan,4191,4.1,84.6,5.0,0.2,0.0,0.0,0.0,6.1,4191,171,3546,208,9,0,0,0,257
1400000US26081011301,Census Tract 113.01; Kent County; Michigan,4569,2.4,87.0,2.7,0.0,0.7,0.0,0.2,6.9,4569,110,3975,125,0,34,0,10,315
1400000US26081011302,Census Tract 113.02; Kent County; Michigan,6668,4.9,90.3,2.3,0.3,0.4,0.4,0.0,1.4,6668,325,6021,155,19,25,30,0,93
1400000US26081011401,Census Tract 114.01; Kent County; Michigan,2046,7.2,86.5,2.6,0.4,0.2,0.0,0.3,2.8,2046,147,1770,53,8,4,0,6,58
1400000US26081011403,Census Tract 114.03; Kent County; Michigan,3312,14.4,67.2,7.0,0.0,0.5,0.0,0.0,10.9,3312,477,2225,233,0,17,0,0,360
1400000US26081011405,Census Tract 114.05; Kent County; Michigan,3586,14.8,79.7,0.0,0.0,2.2,0.0,0.0,3.3,3586,532,2857,0,0,78,0,0,119
1400000US26081011406,Census Tract 114.06; Kent County; Michigan,5100,18.2,53.7,17.5,0.0,0.6,0.0,5.2,4.6,5100,930,2741,893,0,33,0,267,236
1400000US26081011501,Census Tract 115.01; Kent County; Michigan,1637,4.3,76.5,2.8,1.5,10.0,0.0,1.1,3.8,1637,71,1252,46,24,164,0,18,62
1400000US26081011502,Census Tract 115.02; Kent County; Michigan,5788,7.1,82.9,3.4,0.0,5.0,0.0,0.0,1.6,5788,412,4796,198,0,291,0,0,91
1400000US26081011601,Census Tract 116.01; Kent County; Michigan,4444,3.9,86.1,3.2,0.0,1.9,0.0,2.8,2.0,4444,174,3826,144,0,84,0,126,90
1400000US26081011602,Census Tract 116.02; Kent County; Michigan,3288,1.1,87.5,1.6,0.2,5.9,0.0,1.1,2.6,3288,35,2877,51,8,195,0,37,85
1400000US26081011701,Census Tract 117.01; Kent County; Michigan,5727,6.3,87.7,3.5,0.0,0.0,0.0,0.0,2.5,5727,358,5023,203,0,0,0,0,143
1400000US26081011702,Census Tract 117.02; Kent County; Michigan,4291,6.2,84.0,1.5,0.3,1.7,0.0,2.5,3.6,4291,266,3606,66,14,74,0,109,156
1400000US26081011801,Census Tract 118.01; Kent County; Michigan,8717,2.6,87.9,2.2,0.0,3.7,0.0,0.0,3.5,8717,230,7665,191,0,323,0,0,308
1400000US26081011803,Census Tract 118.03; Kent County; Michigan,4662,4.5,81.5,1.6,0.2,8.9,0.0,0.1,3.3,4662,208,3801,74,9,413,0,3,154
1400000US26081011804,Census Tract 118.04; Kent County; Michigan,5065,2.9,82.0,4.2,0.2,8.4,0.0,0.0,2.4,5065,148,4153,211,10,423,0,0,120
1400000US26081011901,Census Tract 119.01; Kent County; Michigan,7456,4.9,89.3,0.0,0.0,1.5,0.0,0.5,3.8,7456,363,6660,0,0,112,0,39,282
1400000US26081011902,Census Tract 119.02; Kent County; Michigan,6929,5.2,83.1,0.7,0.0,7.7,0.0,0.0,3.4,6929,358,5755,48,0,531,0,0,237
1400000US26081012002,Census Tract 120.02; Kent County; Michigan,6142,1.9,94.6,0.0,0.0,0.3,0.0,0.0,3.2,6142,119,5811,0,0,17,0,0,195
1400000US26081012003,Census Tract 120.03; Kent County; Michigan,7441,1.4,85.9,3.5,0.0,0.8,0.0,1.9,6.4,7441,105,6392,264,0,63,0,140,477
1400000US26081012004,Census Tract 120.04; Kent County; Michigan,4881,4.4,94.8,0.5,0.0,0.0,0.0,0.0,0.2,4881,217,4627,26,0,0,0,0,11
1400000US26081012201,Census Tract 122.01; Kent County; Michigan,7085,1.0,89.4,1.3,0.0,5.0,0.0,0.0,3.3,7085,70,6334,94,0,356,0,0,231
1400000US26081012202,Census Tract 122.02; Kent County; Michigan,7213,6.1,88.3,2.0,0.2,2.8,0.0,0.0,0.6,7213,441,6369,143,14,205,0,0,41
1400000US26081012203,Census Tract 122.03; Kent County; Michigan,5319,6.0,82.4,6.0,0.0,4.1,0.0,0.0,1.7,5319,317,4381,317,0,216,0,0,88
1400000US26081012300,Census Tract 123; Kent County; Michigan,3488,1.9,91.7,1.8,0.1,0.7,0.0,0.9,2.8,3488,67,3198,63,5,25,0,33,97
1400000US26081012400,Census Tract 124; Kent County; Michigan,4001,0.8,92.7,0.7,0.0,2.3,0.0,0.0,3.4,4001,34,3709,30,0,93,0,0,135
1400000US26081012500,Census Tract 125; Kent County; Michigan,4812,2.4,93.3,0.7,0.0,1.4,0.0,0.1,2.1,4812,116,4492,33,0,67,0,4,100
1400000US26081012604,Census Tract 126.04; Kent County; Michigan,7241,5.7,66.0,17.5,0.0,6.5,0.7,0.0,3.7,7241,412,4778,1264,0,468,48,0,271
1400000US26081012605,Census Tract 126.05; Kent County; Michigan,3274,6.6,76.1,3.2,0.0,10.1,0.4,0.0,3.6,3274,216,2492,104,0,332,12,0,118
